snapshot_month,account_id,region,segment,plan_tier,contract_type,seats,active_users,monthly_recurring_revenue_usd,product_usage_hours,support_tickets,outage_minutes,nps_score,churn_risk_score,churned
2025-02-01,ACC_00336,EMEA,SMB,enterprise,monthly,9,5,1355.82,106.7,0.0,6.5,17.8,0.221,0
2025-03-01,ACC_00336,EMEA,SMB,enterprise,monthly,10,6,1345.95,107.43,1.0,11.68,46.0,0.2718,1
2025-04-01,ACC_00336,EMEA,SMB,enterprise,monthly,12,12,1920.12,,0.0,6.32,36.1,0.2143,1
2025-05-01,ACC_00336,EMEA,SMB,enterprise,monthly,9,7,1264.08,68.66,0.0,60.7,55.1,0.3179,0
2025-06-01,ACC_00336,EMEA,SMB,enterprise,monthly,12,6,1817.37,89.71,0.0,23.74,27.9,0.3569,0
2025-01-01,ACC_00337,APAC,SMB,starter,monthly,5,4,81.1,75.37,1.0,2.42,,0.4867,0
2025-02-01,ACC_00337,APAC,SMB,starter,monthly,11,5,216.04,48.51,3.0,5.11,16.8,0.4585,0
2025-03-01,ACC_00337,APAC,SMB,starter,monthly,8,6,156.78,130.03,1.0,4.89,60.0,0.2472,1
2025-04-01,ACC_00337,APAC,SMB,starter,monthly,7,6,109.98,122.95,3.0,14.18,25.2,0.447,1
2025-05-01,ACC_00337,APAC,SMB,starter,monthly,10,6,190.63,45.22,1.0,12.46,34.1,0.338,0
2025-06-01,ACC_00337,APAC,SMB,starter,monthly,8,3,150.08,21.83,1.0,22.88,10.7,0.3761,0
2025-01-01,ACC_00338,NorthAmerica,MidMarket,growth,monthly,25,18,1026.31,319.23,2.0,5.42,56.8,0.268,0
2025-02-01,ACC_00338,NorthAmerica,MidMarket,growth,monthly,23,18,1026.82,253.93,1.0,3.23,70.2,0.133,0
2025-03-01,ACC_00338,NorthAmerica,MidMarket,growth,monthly,22,16,941.73,355.37,3.0,26.19,49.8,0.2828,0
2025-04-01,ACC_00338,NorthAmerica,MidMarket,growth,monthly,21,17,842.33,227.06,0.0,1.29,12.2,0.2229,0
2025-05-01,ACC_00338,NorthAmerica,MidMarket,growth,monthly,23,12,944.28,,2.0,11.03,,0.3568,1
2025-06-01,ACC_00338,NorthAmerica,MidMarket,growth,monthly,23,14,961.96,293.5,0.0,16.66,32.7,0.3387,0
2025-01-01,ACC_00339,NorthAmerica,SMB,growth,annual,10,3,404.85,25.64,0.0,3.72,31.3,0.01,0
2025-02-01,ACC_00339,NorthAmerica,SMB,growth,annual,8,5,350.0,54.91,0.0,7.48,75.7,0.01,0
2025-03-01,ACC_00339,NorthAmerica,SMB,growth,annual,13,13,587.53,120.19,1.0,3.89,46.8,0.0386,0
2025-04-01,ACC_00339,NorthAmerica,SMB,growth,annual,14,11,599.12,100.1,0.0,4.79,,0.0454,0
2025-05-01,ACC_00339,NorthAmerica,SMB,growth,annual,9,8,349.71,,3.0,13.2,59.5,0.01,0
2025-06-01,ACC_00339,NorthAmerica,SMB,growth,annual,7,6,266.31,87.73,2.0,12.94,,0.0686,0
2025-01-01,ACC_00340,unknown,MidMarket,starter,monthly,39,30,643.38,398.9,2.0,17.98,7.7,0.4693,0
2025-02-01,ACC_00340,NorthAmerica,MidMarket,starter,monthly,37,27,528.69,305.08,1.0,12.3,27.6,0.3845,0
2025-03-01,ACC_00340,NorthAmerica,MidMarket,starter,monthly,35,26,541.36,478.33,1.0,20.81,38.6,0.3853,0
2025-04-01,ACC_00340,NorthAmerica,MidMarket,starter,monthly,40,23,771.58,232.17,1.0,44.47,20.6,0.4218,0
2025-05-01,ACC_00340,NorthAmerica,MidMarket,starter,monthly,38,26,632.36,495.1,2.0,6.76,35.4,0.4357,0
2025-06-01,ACC_00340,NorthAmerica,MidMarket,starter,monthly,37,19,595.54,184.54,3.0,22.75,42.3,0.4423,0
2025-01-01,ACC_00341,EMEA,SMB,pro,annual,15,7,1199.34,184.44,0.0,4.53,40.8,0.078,0
2025-02-01,ACC_00341,EMEA,SMB,pro,annual,14,11,1132.39,202.92,1.0,4.97,48.9,0.0783,0
2025-03-01,ACC_00341,EMEA,SMB,pro,annual,19,9,2044.69,130.55,0.0,32.43,60.0,0.01,0
2025-04-01,ACC_00341,EMEA,SMB,pro,annual,18,15,1673.93,295.73,2.0,17.14,49.3,0.0306,0
2025-05-01,ACC_00341,EMEA,SMB,pro,annual,17,9,1623.02,67.8,2.0,31.1,88.2,0.0584,0
2025-06-01,ACC_00341,EMEA,SMB,pro,annual,16,10,1388.27,,2.0,7.65,62.3,0.0492,0
2025-01-01,ACC_00342,APAC,MidMarket,pro,annual,16,9,1328.1,99.63,3.0,19.41,42.1,0.0439,0
2025-02-01,ACC_00342,APAC,MidMarket,pro,annual,14,11,1126.51,128.43,1.0,5.95,,0.0601,0
2025-03-01,ACC_00342,APAC,MidMarket,pro,annual,14,8,1401.44,290.89,2.0,23.8,44.1,0.0328,0
2025-04-01,ACC_00342,APAC,MidMarket,pro,annual,14,10,1167.09,111.22,0.0,12.01,65.5,0.0137,0
2025-05-01,ACC_00342,APAC,MidMarket,pro,annual,14,10,997.14,206.07,2.0,11.15,39.5,0.0956,0
2025-06-01,ACC_00342,APAC,MidMarket,pro,annual,15,8,1334.29,72.19,0.0,9.5,66.8,0.1251,0
2025-01-01,ACC_00343,NorthAmerica,MidMarket,growth,monthly,41,22,1721.32,383.87,1.0,4.93,,0.2527,0
2025-02-01,ACC_00343,NorthAmerica,MidMarket,growth,monthly,37,16,1541.77,235.5,2.0,4.93,44.0,0.2246,0
2025-03-01,ACC_00343,NorthAmerica,MidMarket,growth,monthly,40,25,1485.1,295.76,0.0,1.38,9.6,0.2988,0
2025-04-01,ACC_00343,NorthAmerica,MidMarket,growth,monthly,40,19,1575.15,361.77,1.0,3.05,62.4,0.2269,0
2025-05-01,ACC_00343,NorthAmerica,MidMarket,growth,monthly,35,15,1426.08,326.43,0.0,9.79,28.5,0.3193,0
2025-06-01,ACC_00343,NorthAmerica,MidMarket,growth,monthly,42,21,1895.15,220.57,2.0,29.19,26.9,0.2614,1
2025-01-01,ACC_00344,APAC,SMB,starter,monthly,13,4,219.5,68.18,1.0,40.25,58.7,0.3339,0
2025-02-01,ACC_00344,APAC,SMB,starter,monthly,7,6,113.83,43.85,5.0,14.16,-1.3,0.4774,0
2025-03-01,ACC_00344,APAC,SMB,starter,monthly,8,4,150.99,87.06,,18.49,18.6,0.4678,0
2025-04-01,ACC_00344,APAC,SMB,starter,monthly,16,10,291.17,170.18,5.0,33.97,8.1,0.5089,0
2025-05-01,ACC_00344,APAC,SMB,starter,monthly,13,8,223.7,121.6,3.0,11.06,44.9,0.4435,0
2025-06-01,ACC_00344,APAC,SMB,starter,monthly,12,5,230.6,73.28,1.0,13.25,37.6,0.3343,0
2025-01-01,ACC_00345,NorthAmerica,SMB,growth,monthly,6,2,236.96,0.0,1.0,15.1,,0.2497,0
2025-02-01,ACC_00345,NorthAmerica,SMB,growth,monthly,6,3,249.07,26.6,0.0,12.85,,0.3296,0
2025-03-01,ACC_00345,NorthAmerica,SMB,growth,monthly,6,4,265.37,61.22,1.0,26.92,,0.202,0
2025-04-01,ACC_00345,NorthAmerica,SMB,growth,monthly,8,5,363.46,95.85,2.0,17.01,18.1,0.3054,0
2025-05-01,ACC_00345,NorthAmerica,SMB,growth,monthly,9,4,423.65,37.27,2.0,3.28,28.7,0.2274,0
2025-06-01,ACC_00345,NorthAmerica,SMB,growth,monthly,6,3,233.47,65.26,0.0,39.12,-20.2,0.3864,0
2025-01-01,ACC_00346,EMEA,SMB,pro,monthly,11,6,947.21,120.38,1.0,9.16,51.5,0.21,0
2025-02-01,ACC_00346,EMEA,SMB,pro,monthly,11,10,922.12,90.2,1.0,22.64,,0.2885,0
2025-03-01,ACC_00346,EMEA,SMB,pro,monthly,9,7,763.41,55.76,0.0,3.6,38.7,0.2518,0
2025-04-01,ACC_00346,EMEA,SMB,pro,monthly,13,10,1013.57,214.1,2.0,8.03,45.0,0.3195,1
2025-05-01,ACC_00346,EMEA,SMB,pro,monthly,13,12,1171.84,134.74,1.0,3.07,,0.1726,0
2025-06-01,ACC_00346,EMEA,SMB,pro,monthly,6,1,501.84,0.0,1.0,2.58,40.8,0.2311,0
2025-01-01,ACC_00347,EMEA,MidMarket,growth,annual,34,17,1505.49,157.47,2.0,30.47,67.9,0.0484,1
2025-02-01,ACC_00347,EMEA,MidMarket,growth,annual,38,30,1645.18,274.23,0.0,43.54,46.3,0.01,0
2025-03-01,ACC_00347,EMEA,MidMarket,growth,annual,38,23,1739.2,230.93,0.0,8.86,74.2,0.01,0
2025-04-01,ACC_00347,EMEA,MidMarket,growth,annual,34,21,1491.76,294.32,1.0,3.3,52.9,0.018,0
2025-05-01,ACC_00347,EMEA,MidMarket,growth,annual,33,23,1431.83,206.0,2.0,45.35,47.7,0.1014,0
2025-06-01,ACC_00347,EMEA,MidMarket,growth,annual,34,18,1536.59,244.43,1.0,7.38,,0.0606,0
2025-01-01,ACC_00348,APAC,MidMarket,starter,monthly,23,19,445.23,274.88,2.0,8.03,-6.5,0.4113,0
2025-02-01,ACC_00348,APAC,MidMarket,starter,monthly,24,14,432.3,158.05,2.0,18.52,,0.404,0
2025-03-01,ACC_00348,APAC,MidMarket,starter,monthly,24,20,426.75,208.36,2.0,8.35,23.9,0.3562,0
2025-04-01,ACC_00348,APAC,MidMarket,starter,monthly,22,17,352.1,307.13,1.0,6.2,49.8,0.3283,0
2025-05-01,ACC_00348,APAC,MidMarket,starter,monthly,21,7,408.28,109.01,0.0,15.32,-0.7,0.4528,0
2025-06-01,ACC_00348,APAC,MidMarket,starter,monthly,20,8,316.86,57.79,1.0,15.08,12.0,0.3914,0
2025-01-01,ACC_00349,EMEA,SMB,enterprise,annual,8,5,1070.67,93.03,1.0,3.46,16.5,0.01,0
2025-02-01,ACC_00349,unknown,SMB,enterprise,annual,4,1,569.69,4.78,0.0,14.75,,0.0571,0
2025-03-01,ACC_00349,EMEA,SMB,enterprise,annual,1,1,142.26,31.07,0.0,52.23,,0.0887,0
2025-04-01,ACC_00349,EMEA,SMB,enterprise,annual,4,2,518.31,0.85,1.0,24.23,34.7,0.1639,0
2025-05-01,ACC_00349,EMEA,SMB,enterprise,annual,5,2,752.44,38.96,0.0,7.11,,0.01,0
2025-06-01,ACC_00349,EMEA,SMB,error,annual,4,3,507.14,0.82,2.0,4.41,29.3,0.0732,0
2025-01-01,ACC_00350,LATAM,MidMarket,starter,annual,36,28,678.59,211.91,2.0,7.84,32.0,0.1161,0
2025-02-01,ACC_00350,LATAM,MidMarket,starter,annual,33,26,672.39,419.27,1.0,16.09,21.8,0.0953,0
2025-03-01,ACC_00350,LATAM,MidMarket,starter,annual,35,27,579.49,,1.0,13.56,67.6,0.1587,0
2025-04-01,ACC_00350,LATAM,MidMarket,starter,annual,33,25,637.58,487.64,1.0,36.2,,0.2642,0
2025-05-01,ACC_00350,LATAM,MidMarket,starter,annual,31,15,627.6,280.34,1.0,68.29,,0.3171,0
2025-06-01,ACC_00350,LATAM,MidMarket,starter,annual,36,26,716.9,286.23,2.0,7.87,67.4,0.0455,0
2025-01-01,ACC_00351,EMEA,MidMarket,enterprise,monthly,28,27,4035.19,178.89,2.0,12.1,36.5,0.2957,0
2025-02-01,ACC_00351,EMEA,MidMarket,enterprise,monthly,25,17,4012.45,344.59,1.0,4.16,64.7,0.2768,0
2025-03-01,ACC_00351,EMEA,MidMarket,enterprise,monthly,24,18,3336.1,254.24,,9.29,31.1,0.2621,0
2025-04-01,ACC_00351,EMEA,MidMarket,enterprise,monthly,28,16,4386.67,151.67,1.0,10.25,9.0,0.3266,0
2025-05-01,ACC_00351,EMEA,MidMarket,enterprise,monthly,21,16,3223.31,353.65,1.0,5.41,54.1,0.2743,1
2025-06-01,ACC_00351,EMEA,MidMarket,enterprise,monthly,25,13,3844.51,314.57,1.0,7.18,63.2,0.2847,1
2025-01-01,ACC_00352,APAC,SMB,growth,monthly,10,10,448.17,192.52,1.0,6.16,,0.2891,0
2025-02-01,ACC_00352,unknown,SMB,growth,monthly,4,1,125.39,1.76,2.0,31.41,4.8,0.3041,0
2025-03-01,ACC_00352,APAC,SMB,growth,monthly,7,4,281.36,55.14,0.0,15.96,46.0,0.2278,0
2025-04-01,ACC_00352,APAC,SMB,growth,monthly,6,4,259.76,22.96,1.0,9.99,51.3,0.2655,1
2025-05-01,ACC_00352,APAC,SMB,growth,monthly,8,4,311.39,53.69,1.0,42.55,26.3,0.3532,0
2025-06-01,ACC_00352,APAC,SMB,growth,monthly,7,7,299.54,84.53,2.0,4.33,,0.3661,0
2025-01-01,ACC_00353,APAC,SMB,starter,annual,13,9,245.43,92.54,0.0,4.58,47.5,0.1013,0
2025-02-01,ACC_00353,APAC,SMB,starter,annual,18,10,314.01,78.43,,16.28,67.3,0.0467,0
2025-03-01,ACC_00353,APAC,SMB,starter,annual,18,7,303.15,78.5,2.0,13.38,39.0,0.1097,0
2025-04-01,ACC_00353,APAC,SMB,starter,annual,20,15,356.64,46.22,1.0,11.41,19.1,0.1467,0
2025-05-01,ACC_00353,APAC,SMB,starter,annual,23,15,456.66,134.92,2.0,25.66,16.2,0.1682,0
2025-06-01,ACC_00353,APAC,SMB,starter,annual,16,11,285.22,213.96,3.0,15.43,25.2,0.2468,0
2025-01-01,ACC_00354,EMEA,MidMarket,pro,annual,52,43,4962.89,455.43,4.0,22.38,33.3,0.1594,0
2025-02-01,ACC_00354,EMEA,MidMarket,pro,annual,52,35,4272.86,730.58,0.0,5.8,59.4,0.01,0
2025-03-01,ACC_00354,EMEA,MidMarket,pro,annual,52,29,4024.02,429.61,0.0,48.14,70.5,0.0588,0
2025-04-01,ACC_00354,EMEA,MidMarket,pro,annual,51,34,3933.2,559.14,1.0,2.66,34.3,0.0558,0
2025-05-01,ACC_00354,EMEA,MidMarket,pro,annual,52,32,4338.38,396.24,0.0,8.62,66.8,0.01,0
2025-06-01,ACC_00354,EMEA,MidMarket,pro,annual,57,33,4835.2,,2.0,9.19,54.2,0.0237,0
2025-01-01,ACC_00355,EMEA,SMB,pro,annual,7,5,588.93,146.53,0.0,3.52,49.9,0.0283,0
2025-02-01,ACC_00355,EMEA,SMB,pro,annual,10,7,830.1,136.39,0.0,1.23,76.2,0.031,0
2025-03-01,ACC_00355,EMEA,SMB,pro,annual,9,8,740.52,154.9,2.0,10.95,82.4,0.0462,0
2025-04-01,ACC_00355,EMEA,SMB,pro,annual,8,5,655.18,51.86,0.0,12.02,56.4,0.01,0
2025-05-01,ACC_00355,EMEA,SMB,pro,annual,11,7,994.88,47.55,2.0,22.24,58.6,0.0306,0
2025-06-01,ACC_00355,EMEA,SMB,pro,annual,5,2,387.52,47.13,0.0,18.86,59.1,0.0285,0
2025-01-01,ACC_00356,LATAM,Enterprise,starter,annual,78,41,1427.74,522.9,3.0,21.16,22.4,0.2339,0
2025-02-01,ACC_00356,LATAM,Enterprise,starter,annual,80,40,1591.86,1054.29,1.0,21.38,,0.1764,0
2025-03-01,ACC_00356,LATAM,Enterprise,starter,annual,72,57,1488.33,645.76,0.0,14.05,22.0,0.1122,0
2025-04-01,ACC_00356,LATAM,Enterprise,starter,annual,73,31,1490.47,547.03,1.0,3.98,68.5,0.1274,0
2025-05-01,ACC_00356,LATAM,Enterprise,starter,annual,73,57,1173.6,1166.32,2.0,21.71,,0.2214,0
2025-06-01,ACC_00356,LATAM,Enterprise,starter,annual,70,43,1195.23,,2.0,10.97,62.9,0.1388,0
2025-01-01,ACC_00357,APAC,SMB,pro,annual,14,7,1206.55,47.55,0.0,8.53,61.6,0.01,0
2025-02-01,ACC_00357,APAC,SMB,pro,annual,10,9,900.11,128.72,0.0,4.96,43.8,0.0126,0
2025-03-01,ACC_00357,APAC,SMB,pro,annual,10,7,714.25,129.45,1.0,2.88,67.0,0.01,0
2025-04-01,ACC_00357,APAC,SMB,pro,annual,8,6,667.13,88.23,1.0,8.5,61.3,0.01,0
2025-05-01,ACC_00357,APAC,SMB,pro,annual,8,3,619.84,35.39,1.0,29.08,53.9,0.0688,0
2025-06-01,ACC_00357,APAC,SMB,pro,annual,10,8,826.42,192.39,1.0,4.06,55.9,0.0336,0
2025-01-01,ACC_00358,NorthAmerica,MidMarket,growth,annual,48,29,2119.88,380.11,1.0,1.98,21.8,0.01,0
2025-02-01,ACC_00358,NorthAmerica,MidMarket,growth,annual,45,21,2197.38,272.6,,2.24,31.8,0.0657,0
2025-03-01,ACC_00358,NorthAmerica,MidMarket,growth,annual,49,36,1946.68,431.61,3.0,8.41,62.5,0.0613,0
2025-04-01,ACC_00358,NorthAmerica,MidMarket,growth,annual,46,26,1697.08,175.66,2.0,7.76,70.1,0.0774,0
2025-05-01,ACC_00358,NorthAmerica,MidMarket,growth,annual,47,34,1976.51,497.61,0.0,11.13,44.9,0.0307,0
2025-06-01,ACC_00358,NorthAmerica,MidMarket,growth,annual,45,24,2150.12,204.2,2.0,30.79,,0.1137,0
2025-01-01,ACC_00359,LATAM,SMB,starter,annual,11,8,213.71,71.48,0.0,19.54,27.2,0.1553,0
2025-02-01,ACC_00359,LATAM,SMB,starter,annual,12,12,215.72,,0.0,0.54,57.9,0.0808,0
2025-03-01,ACC_00359,LATAM,SMB,starter,annual,14,8,217.2,137.23,2.0,21.32,49.8,0.1379,0
2025-04-01,ACC_00359,LATAM,SMB,starter,annual,13,9,211.65,157.71,2.0,9.49,,0.1431,0
2025-05-01,ACC_00359,LATAM,SMB,starter,annual,10,4,188.53,30.47,2.0,21.98,44.7,0.1351,0
2025-06-01,ACC_00359,LATAM,SMB,starter,annual,9,7,166.66,88.66,2.0,10.0,44.1,0.1945,0
2025-01-01,ACC_00360,LATAM,SMB,starter,annual,5,3,97.71,29.12,1.0,5.24,45.8,0.1772,0
2025-02-01,ACC_00360,LATAM,SMB,starter,annual,4,4,66.13,128.06,0.0,17.42,,0.1046,0
2025-03-01,ACC_00360,LATAM,SMB,starter,annual,8,5,142.52,,1.0,8.04,48.0,0.1618,0
2025-04-01,ACC_00360,LATAM,SMB,starter,annual,11,1,188.96,12.02,3.0,11.79,22.7,0.1839,0
2025-05-01,ACC_00360,LATAM,SMB,starter,annual,11,8,192.22,189.15,2.0,32.25,8.2,0.2881,0
2025-06-01,ACC_00360,LATAM,SMB,starter,annual,4,1,69.59,13.38,3.0,6.72,,0.1835,0
2025-01-01,ACC_00361,APAC,SMB,growth,annual,4,3,187.07,38.0,4.0,16.17,81.4,0.0977,0
2025-02-01,ACC_00361,APAC,SMB,growth,annual,6,4,233.1,72.4,0.0,4.31,67.5,0.0436,0
2025-03-01,ACC_00361,APAC,SMB,growth,annual,6,5,281.87,105.88,1.0,29.5,,0.0682,0
2025-04-01,ACC_00361,APAC,SMB,growth,annual,7,3,342.95,98.52,0.0,62.43,43.6,0.1073,0
2025-05-01,ACC_00361,APAC,SMB,growth,annual,5,3,203.78,,1.0,21.75,,0.0635,0
2025-06-01,ACC_00361,APAC,SMB,growth,annual,8,6,340.87,140.61,2.0,17.91,33.2,0.0846,0
2025-01-01,ACC_00362,NorthAmerica,SMB,growth,monthly,17,8,756.78,41.8,1.0,77.62,25.8,0.3818,0
2025-02-01,ACC_00362,NorthAmerica,SMB,growth,monthly,19,12,768.81,263.93,0.0,1.61,8.2,0.2836,0
2025-03-01,ACC_00362,NorthAmerica,SMB,growth,monthly,16,7,727.05,58.66,2.0,33.14,14.6,0.3919,0
2025-04-01,ACC_00362,NorthAmerica,SMB,growth,monthly,19,10,778.34,118.77,1.0,4.91,29.4,0.3005,0
2025-05-01,ACC_00362,NorthAmerica,SMB,growth,monthly,20,10,788.65,83.19,1.0,1.98,41.3,0.2637,0
2025-06-01,ACC_00362,NorthAmerica,SMB,growth,monthly,19,9,871.91,140.65,2.0,2.81,,0.2899,0
2025-01-01,ACC_00363,APAC,Enterprise,starter,monthly,81,45,1539.37,526.55,2.0,18.11,32.0,0.3483,0
2025-02-01,ACC_00363,APAC,Enterprise,starter,monthly,82,77,1354.18,504.04,3.0,5.2,18.0,0.4569,1
2025-03-01,ACC_00363,APAC,Enterprise,starter,monthly,75,42,1384.17,572.9,3.0,7.65,12.5,0.4544,0
2025-04-01,ACC_00363,APAC,Enterprise,starter,monthly,76,64,1309.15,70.19,9.0,59.35,0.3,0.5541,0
2025-05-01,ACC_00363,APAC,Enterprise,starter,monthly,74,60,994.2,828.52,1.0,5.97,,0.3548,1
2025-06-01,ACC_00363,APAC,Enterprise,starter,monthly,76,53,1230.65,615.06,2.0,14.07,26.4,0.4252,0
2025-01-01,ACC_00364,APAC,SMB,starter,monthly,19,8,361.95,152.36,3.0,33.09,31.8,0.4693,0
2025-02-01,ACC_00364,APAC,SMB,starter,monthly,18,16,367.57,,4.0,26.99,43.4,0.4371,0
2025-03-01,ACC_00364,APAC,SMB,starter,monthly,17,13,289.27,50.84,1.0,9.77,28.8,0.3483,0
2025-04-01,ACC_00364,APAC,SMB,starter,monthly,17,12,327.43,134.07,2.0,27.01,13.1,0.4112,0
2025-05-01,ACC_00364,APAC,SMB,starter,monthly,20,13,328.96,243.2,4.0,36.51,49.0,0.516,0
2025-06-01,ACC_00364,APAC,SMB,starter,monthly,19,12,292.65,,2.0,11.4,,0.3693,0
2025-01-01,ACC_00365,EMEA,SMB,pro,annual,10,9,956.51,196.92,1.0,26.82,47.0,0.1381,0
2025-02-01,ACC_00365,EMEA,SMB,pro,annual,8,5,659.67,35.16,0.0,22.26,79.4,0.0362,0
2025-03-01,ACC_00365,EMEA,SMB,pro,annual,8,5,612.81,61.3,1.0,3.51,56.3,0.0817,0
2025-04-01,ACC_00365,EMEA,SMB,pro,annual,12,11,1087.02,123.04,0.0,4.21,,0.01,0
2025-05-01,ACC_00365,EMEA,SMB,pro,annual,13,9,1009.81,163.09,0.0,11.79,95.0,0.01,0
2025-06-01,ACC_00365,EMEA,SMB,pro,annual,10,7,698.32,65.38,0.0,17.74,37.8,0.0275,0
2025-01-01,ACC_00366,APAC,SMB,enterprise,annual,6,3,997.45,58.05,0.0,6.37,78.4,0.0312,0
2025-02-01,ACC_00366,APAC,SMB,enterprise,annual,6,3,860.83,,1.0,14.9,50.2,0.0114,0
2025-03-01,ACC_00366,APAC,SMB,enterprise,annual,5,4,709.31,,1.0,10.27,26.5,0.0647,0
2025-04-01,ACC_00366,APAC,SMB,enterprise,annual,5,4,660.63,42.61,1.0,18.68,31.8,0.01,0
2025-05-01,ACC_00366,APAC,SMB,enterprise,annual,5,5,759.89,77.98,3.0,29.89,,0.1762,0
2025-06-01,ACC_00366,APAC,SMB,enterprise,annual,4,1,584.58,,1.0,1.95,47.2,0.01,0
2025-01-01,ACC_00367,APAC,Enterprise,growth,annual,109,64,4702.13,722.63,0.0,17.55,31.7,0.0956,0
2025-02-01,ACC_00367,APAC,Enterprise,growth,annual,115,54,4933.25,894.8,1.0,2.15,,0.075,0
2025-03-01,ACC_00367,APAC,Enterprise,growth,annual,107,80,3831.29,1032.41,0.0,8.7,,0.0289,0
2025-04-01,ACC_00367,APAC,Enterprise,growth,annual,106,77,5298.63,975.5,2.0,49.69,44.5,0.1027,0
2025-05-01,ACC_00367,APAC,Enterprise,growth,annual,99,73,4585.47,1225.84,2.0,14.75,,0.0522,0
2025-06-01,ACC_00367,APAC,Enterprise,growth,annual,100,54,3981.47,684.78,0.0,5.7,59.7,0.01,0
2025-01-01,ACC_00368,EMEA,SMB,growth,annual,7,6,308.18,58.96,0.0,18.51,50.7,0.0403,0
2025-02-01,ACC_00368,EMEA,SMB,growth,annual,8,4,361.38,45.41,2.0,41.66,,0.032,0
2025-03-01,ACC_00368,EMEA,SMB,growth,annual,8,4,331.28,80.89,0.0,4.56,65.2,0.01,1
2025-04-01,ACC_00368,EMEA,SMB,growth,annual,7,3,332.24,14.98,0.0,4.83,25.2,0.0715,0
2025-05-01,ACC_00368,EMEA,SMB,growth,annual,3,3,129.95,41.56,0.0,15.2,33.5,0.0178,0
2025-06-01,ACC_00368,EMEA,SMB,growth,annual,9,5,335.67,41.28,1.0,7.2,74.7,0.01,0
2025-01-01,ACC_00369,NorthAmerica,SMB,pro,monthly,8,8,735.51,24.72,1.0,3.96,40.0,0.2939,0
2025-02-01,ACC_00369,NorthAmerica,SMB,pro,monthly,12,7,878.0,85.03,1.0,9.19,,0.2358,0
2025-03-01,ACC_00369,NorthAmerica,SMB,pro,monthly,9,7,722.0,115.67,1.0,6.0,43.6,0.2554,0
2025-04-01,ACC_00369,NorthAmerica,SMB,pro,monthly,11,8,930.97,156.75,1.0,7.93,32.3,0.3266,0
2025-05-01,ACC_00369,NorthAmerica,SMB,pro,monthly,10,7,808.65,,2.0,8.91,21.0,0.3019,0
2025-06-01,ACC_00369,NorthAmerica,SMB,pro,monthly,10,8,874.64,148.9,1.0,5.48,81.8,0.2112,0
2025-01-01,ACC_00370,APAC,MidMarket,growth,monthly,41,26,1645.45,356.06,2.0,26.79,14.8,0.4019,0
2025-02-01,ACC_00370,APAC,MidMarket,growth,monthly,37,28,1607.17,362.41,6.0,13.06,,0.3274,0
2025-03-01,ACC_00370,APAC,MidMarket,growth,monthly,40,15,1752.47,246.69,4.0,31.25,16.1,0.3202,0
2025-04-01,ACC_00370,APAC,MidMarket,growth,monthly,38,20,1782.51,380.76,1.0,16.4,18.5,0.3218,0
2025-05-01,ACC_00370,APAC,MidMarket,growth,monthly,41,21,1875.25,277.47,0.0,47.62,,0.3144,0
2025-06-01,ACC_00370,APAC,MidMarket,growth,monthly,39,34,1711.08,540.3,1.0,16.63,27.4,0.2908,0
2025-01-01,ACC_00371,LATAM,Enterprise,pro,annual,69,61,6191.46,1180.4,,4.24,53.5,0.101,0
2025-02-01,ACC_00371,LATAM,Enterprise,pro,annual,72,42,6291.85,711.36,0.0,19.81,,0.01,0
2025-03-01,ACC_00371,LATAM,Enterprise,pro,annual,69,48,5728.95,749.19,0.0,22.02,83.3,0.0674,0
2025-04-01,ACC_00371,LATAM,Enterprise,pro,annual,74,59,5911.34,1016.37,0.0,8.46,35.2,0.0358,0
2025-05-01,ACC_00371,LATAM,Enterprise,pro,annual,77,41,6142.33,,0.0,1.65,52.6,0.01,0
2025-06-01,ACC_00371,LATAM,Enterprise,pro,annual,79,51,6767.45,1418.96,1.0,6.15,70.5,0.01,0
2025-01-01,ACC_00372,NorthAmerica,Enterprise,pro,monthly,98,53,7426.53,423.02,2.0,22.38,29.0,0.3044,0
2025-02-01,ACC_00372,NorthAmerica,Enterprise,pro,monthly,97,59,8242.64,828.4,2.0,32.54,47.7,0.2468,0
2025-03-01,ACC_00372,NorthAmerica,Enterprise,pro,monthly,97,42,7640.32,581.58,3.0,21.85,19.9,0.3296,0
2025-04-01,ACC_00372,NorthAmerica,Enterprise,pro,monthly,92,59,7519.18,586.85,6.0,17.04,36.1,0.3697,0
2025-05-01,ACC_00372,NorthAmerica,Enterprise,pro,monthly,90,38,8386.19,777.33,4.0,11.02,24.9,0.2939,0
2025-06-01,ACC_00372,NorthAmerica,Enterprise,pro,monthly,88,77,7752.15,587.91,1.0,3.21,71.0,0.2103,0
2025-01-01,ACC_00373,NorthAmerica,SMB,pro,annual,5,4,421.4,82.32,0.0,6.62,56.2,0.01,0
2025-02-01,ACC_00373,NorthAmerica,SMB,pro,annual,6,4,508.1,73.1,0.0,1.77,,0.01,0
2025-03-01,ACC_00373,NorthAmerica,SMB,pro,annual,1,1,78.66,4.82,0.0,10.12,69.2,0.012,0
2025-04-01,ACC_00373,NorthAmerica,SMB,pro,annual,5,2,438.23,,0.0,34.15,67.5,0.0308,0
2025-05-01,ACC_00373,NorthAmerica,SMB,pro,annual,4,2,383.26,34.71,1.0,13.28,53.2,0.0394,0
