event_id,event_timestamp,site_id,line_id,machine_id,machine_type,operating_mode,load_pct,ambient_temp_c,spindle_temp_c,vibration_mm_s,pressure_bar,power_kw,throughput_units,defects_per_hour,downtime_minutes,maintenance_flag,quality_grade
EVT_MCH_017_2025040618,2025-04-06 18:00:00,Site_B,L5,MCH_017,CNC,unknown,50.16,10.05,35.55,2.128,6.234,37.114,75.66,0,10.75,0,A
EVT_MCH_017_2025040619,2025-04-06 19:00:00,Site_B,L5,MCH_017,CNC,AUTO,66.01,12.31,50.33,2.428,5.654,51.939,100.28,0,5.65,0,A
EVT_MCH_017_2025040620,2025-04-06 20:00:00,Site_B,L5,MCH_017,CNC,AUTO,38.37,13.1,36.44,2.083,6.134,34.2,63.38,0,11.83,0,A
EVT_MCH_017_2025040621,2025-04-06 21:00:00,Site_B,L5,MCH_017,CNC,unknown,63.93,16.52,50.91,2.835,5.87,40.587,97.79,3,10.0,0,C
EVT_MCH_017_2025040622,2025-04-06 22:00:00,Site_B,L5,MCH_017,CNC,MANUAL,50.83,14.82,42.34,2.497,5.44,41.726,68.73,1,22.84,1,B
EVT_MCH_017_2025040623,2025-04-06 23:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,31.97,16.72,28.48,2.066,5.153,32.809,0.84,0,6.57,0,A
EVT_MCH_017_2025040700,2025-04-07 00:00:00,Site_B,L5,MCH_017,CNC,MANUAL,54.38,20.27,52.85,2.548,5.666,39.651,51.64,1,3.72,0,B
EVT_MCH_017_2025040701,2025-04-07 01:00:00,Site_B,L5,MCH_017,CNC,AUTO,71.03,21.2,55.74,2.685,5.599,50.112,104.33,0,4.18,0,A
EVT_MCH_017_2025040702,2025-04-07 02:00:00,Site_B,L5,MCH_017,CNC,AUTO,79.92,20.85,65.04,2.714,6.137,56.248,121.0,0,6.51,0,A
EVT_MCH_017_2025040703,2025-04-07 03:00:00,Site_B,L5,MCH_017,CNC,AUTO,80.91,24.36,67.57,3.433,6.122,54.498,112.83,0,21.62,1,A
EVT_MCH_017_2025040704,2025-04-07 04:00:00,Site_B,L5,MCH_017,CNC,AUTO,79.36,21.44,64.61,3.069,5.781,48.646,135.21,0,12.74,0,A
EVT_MCH_017_2025040705,2025-04-07 05:00:00,Site_B,L5,MCH_017,CNC,AUTO,62.87,26.37,66.95,2.458,5.105,47.393,94.41,1,12.09,0,B
EVT_MCH_017_2025040706,2025-04-07 06:00:00,Site_B,L5,MCH_017,CNC,AUTO,64.22,25.32,57.22,2.623,5.017,45.038,87.31,0,4.77,0,A
EVT_MCH_017_2025040707,2025-04-07 07:00:00,Site_B,L5,MCH_017,CNC,MANUAL,45.74,22.65,54.74,2.022,6.229,41.236,58.12,1,4.65,0,B
EVT_MCH_017_2025040708,2025-04-07 08:00:00,Site_B,L5,MCH_017,CNC,AUTO,77.66,23.56,65.53,2.91,7.434,52.776,129.99,2,15.75,0,B
EVT_MCH_017_2025040709,2025-04-07 09:00:00,Site_B,L5,MCH_017,CNC,MANUAL,58.09,24.57,61.54,2.537,6.423,44.504,53.4,1,11.19,0,B
EVT_MCH_017_2025040710,2025-04-07 10:00:00,Site_B,L5,MCH_017,CNC,AUTO,76.59,21.89,62.5,2.401,5.798,53.205,119.74,0,4.93,0,A
EVT_MCH_017_2025040711,2025-04-07 11:00:00,Site_B,L5,MCH_017,CNC,AUTO,76.87,19.23,60.64,3.344,6.339,58.826,115.99,0,12.75,0,A
EVT_MCH_017_2025040712,2025-04-07 12:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.21,20.5,57.92,2.713,5.711,50.356,125.95,0,17.41,0,A
EVT_MCH_017_2025040713,2025-04-07 13:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.57,17.31,61.0,3.232,5.729,51.771,108.77,0,19.0,1,A
EVT_MCH_017_2025040714,2025-04-07 14:00:00,Site_B,L5,MCH_017,CNC,AUTO,69.9,13.51,56.1,3.164,7.153,53.423,117.04,0,10.57,0,A
EVT_MCH_017_2025040715,2025-04-07 15:00:00,Site_B,L5,MCH_017,CNC,AUTO,60.57,12.83,48.32,2.158,6.34,43.312,82.18,0,3.23,0,A
EVT_MCH_017_2025040716,2025-04-07 16:00:00,Site_B,L5,MCH_017,CNC,MANUAL,55.73,14.01,42.54,2.122,6.293,48.978,66.27,1,4.63,0,B
EVT_MCH_017_2025040717,2025-04-07 17:00:00,Site_B,L5,MCH_017,CNC,AUTO,88.37,12.51,55.2,3.511,7.046,50.037,151.69,0,13.34,0,A
EVT_MCH_017_2025040718,2025-04-07 18:00:00,Site_B,L5,MCH_017,CNC,AUTO,69.93,13.4,49.11,3.224,6.174,50.596,93.17,1,12.6,0,B
EVT_MCH_017_2025040719,2025-04-07 19:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,18.71,14.09,25.18,2.228,4.877,26.715,15.14,1,1.37,0,B
EVT_MCH_017_2025040720,2025-04-07 20:00:00,Site_B,L5,MCH_017,CNC,MANUAL,37.88,10.07,34.19,1.799,5.47,,37.47,2,4.81,0,B
EVT_MCH_017_2025040721,2025-04-07 21:00:00,Site_B,L5,MCH_017,CNC,MANUAL,55.04,15.97,45.73,2.182,4.835,48.341,53.68,2,5.72,0,B
EVT_MCH_017_2025040722,2025-04-07 22:00:00,Site_B,L5,MCH_017,CNC,AUTO,65.28,18.17,58.72,2.493,6.115,43.923,97.83,2,7.65,0,B
EVT_MCH_017_2025040723,2025-04-07 23:00:00,Site_B,L5,MCH_017,CNC,AUTO,65.72,20.46,53.6,3.111,5.674,42.514,103.58,1,10.07,0,B
EVT_MCH_017_2025040800,2025-04-08 00:00:00,Site_B,L5,MCH_017,CNC,MANUAL,31.87,22.42,44.94,1.662,5.521,33.044,17.45,0,4.53,0,A
EVT_MCH_017_2025040801,2025-04-08 01:00:00,Site_B,L5,MCH_017,CNC,AUTO,68.28,20.03,56.44,2.791,6.608,50.273,101.2,0,14.23,0,A
EVT_MCH_017_2025040802,2025-04-08 02:00:00,Site_B,L5,MCH_017,CNC,AUTO,70.51,26.05,62.61,2.855,6.175,48.348,95.64,1,7.5,0,B
EVT_MCH_017_2025040803,2025-04-08 03:00:00,Site_B,L5,MCH_017,CNC,AUTO,72.19,22.33,59.21,2.727,6.212,46.419,101.17,0,11.04,0,A
EVT_MCH_017_2025040804,2025-04-08 04:00:00,Site_B,L5,MCH_017,CNC,AUTO,68.75,22.94,60.43,2.938,5.935,49.694,91.13,2,8.37,0,B
EVT_MCH_017_2025040805,2025-04-08 05:00:00,Site_B,L5,MCH_017,CNC,AUTO,67.67,23.83,62.57,2.46,6.388,49.274,116.14,1,5.61,0,B
EVT_MCH_017_2025040806,2025-04-08 06:00:00,Site_B,L5,MCH_017,CNC,AUTO,79.91,26.25,71.96,2.76,6.223,57.024,104.3,0,6.75,0,A
EVT_MCH_017_2025040807,2025-04-08 07:00:00,Site_B,L5,MCH_017,CNC,AUTO,70.4,22.88,64.25,2.625,6.639,55.254,121.73,1,5.27,0,B
EVT_MCH_017_2025040808,2025-04-08 08:00:00,Site_B,L5,MCH_017,CNC,AUTO,60.89,26.95,57.72,2.575,6.43,43.545,81.6,1,6.4,0,B
EVT_MCH_017_2025040809,2025-04-08 09:00:00,Site_B,L5,MCH_017,CNC,AUTO,73.67,21.16,60.51,3.372,6.393,51.255,102.16,1,12.71,0,B
EVT_MCH_017_2025040810,2025-04-08 10:00:00,Site_B,L5,MCH_017,CNC,AUTO,84.65,22.4,70.53,3.09,6.217,62.671,143.65,2,12.46,0,B
EVT_MCH_017_2025040811,2025-04-08 11:00:00,Site_B,L5,MCH_017,CNC,AUTO,79.39,24.28,66.86,3.037,6.203,55.349,121.78,4,12.86,0,C
EVT_MCH_017_2025040812,2025-04-08 12:00:00,Site_B,L5,MCH_017,CNC,AUTO,66.48,19.65,54.47,2.604,6.228,56.131,114.61,1,7.2,0,B
EVT_MCH_017_2025040813,2025-04-08 13:00:00,Site_B,L5,MCH_017,CNC,AUTO,65.44,18.45,52.16,2.542,5.777,43.201,102.46,0,9.2,0,A
EVT_MCH_017_2025040814,2025-04-08 14:00:00,Site_B,L5,MCH_017,CNC,MANUAL,46.09,16.92,47.39,1.55,5.102,36.259,38.91,2,2.41,0,B
EVT_MCH_017_2025040815,2025-04-08 15:00:00,Site_B,L5,MCH_017,CNC,AUTO,71.07,16.7,55.61,2.68,6.154,50.632,90.83,0,20.81,1,A
EVT_MCH_017_2025040816,2025-04-08 16:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.96,14.72,58.68,3.15,6.438,52.015,124.57,1,10.42,0,B
EVT_MCH_017_2025040817,2025-04-08 17:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.47,15.13,56.48,3.236,6.267,55.407,103.58,0,16.08,0,A
EVT_MCH_017_2025040818,2025-04-08 18:00:00,Site_B,L5,MCH_017,CNC,AUTO,67.71,12.12,49.44,2.298,6.691,47.223,80.57,0,1.24,0,A
EVT_MCH_017_2025040819,2025-04-08 19:00:00,Site_B,L5,MCH_017,CNC,MANUAL,40.75,12.09,35.67,1.921,5.869,31.692,38.79,2,9.75,0,B
EVT_MCH_017_2025040820,2025-04-08 20:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.2,12.95,55.17,2.999,7.195,52.777,130.03,1,12.78,0,B
EVT_MCH_017_2025040821,2025-04-08 21:00:00,Site_B,L5,MCH_017,CNC,AUTO,68.32,15.55,51.11,3.185,6.722,47.787,86.03,1,14.0,0,B
EVT_MCH_017_2025040822,2025-04-08 22:00:00,Site_B,L5,MCH_017,CNC,unknown,69.31,20.27,63.12,2.939,7.587,47.643,99.62,0,7.9,0,A
EVT_MCH_017_2025040823,2025-04-08 23:00:00,Site_B,L5,MCH_017,CNC,AUTO,73.92,19.48,61.5,2.923,6.812,52.839,127.9,2,25.8,1,B
EVT_MCH_017_2025040900,2025-04-09 00:00:00,Site_B,L5,MCH_017,CNC,AUTO,51.81,18.01,45.45,1.985,5.519,37.361,65.39,0,3.2,0,A
EVT_MCH_017_2025040901,2025-04-09 01:00:00,Site_B,L5,MCH_017,CNC,AUTO,69.63,18.64,56.95,3.358,7.815,48.77,122.99,1,15.7,0,B
EVT_MCH_017_2025040902,2025-04-09 02:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,33.51,23.18,41.13,2.31,4.936,,11.43,0,0.13,0,A
EVT_MCH_017_2025040903,2025-04-09 03:00:00,Site_B,L5,MCH_017,CNC,MANUAL,63.8,17.6,51.06,,6.948,47.373,44.64,0,7.23,0,A
EVT_MCH_017_2025040904,2025-04-09 04:00:00,Site_B,L5,MCH_017,CNC,AUTO,48.72,23.17,51.31,2.325,4.423,41.189,92.43,1,3.05,0,B
EVT_MCH_017_2025040905,2025-04-09 05:00:00,Site_B,L5,MCH_017,CNC,AUTO,77.01,25.78,68.08,3.006,6.445,53.762,99.68,0,14.64,0,A
EVT_MCH_017_2025040906,2025-04-09 06:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,29.47,24.62,40.49,1.872,5.749,32.985,8.1,1,1.49,0,B
EVT_MCH_017_2025040907,2025-04-09 07:00:00,Site_B,L5,MCH_017,CNC,AUTO,71.38,27.65,68.36,2.913,6.791,44.813,99.78,0,10.38,0,A
EVT_MCH_017_2025040908,2025-04-09 08:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,20.97,23.79,37.05,1.593,5.264,27.935,4.88,0,2.84,0,A
EVT_MCH_017_2025040909,2025-04-09 09:00:00,Site_B,L5,MCH_017,CNC,MANUAL,43.43,25.21,53.87,2.201,6.302,38.01,48.35,1,10.24,0,B
EVT_MCH_017_2025040910,2025-04-09 10:00:00,Site_B,L5,MCH_017,CNC,AUTO,98.0,20.27,76.93,3.381,6.74,66.449,150.78,1,12.22,0,B
EVT_MCH_017_2025040911,2025-04-09 11:00:00,Site_B,L5,MCH_017,CNC,AUTO,59.42,18.77,52.57,2.287,5.71,41.526,78.87,1,7.3,0,B
EVT_MCH_017_2025040912,2025-04-09 12:00:00,Site_B,L5,MCH_017,CNC,AUTO,63.18,19.29,55.53,2.714,6.809,45.277,,0,5.05,0,A
EVT_MCH_017_2025040913,2025-04-09 13:00:00,Site_B,L5,MCH_017,CNC,AUTO,71.22,16.47,54.62,3.096,6.64,51.087,108.24,4,16.14,0,C
EVT_MCH_017_2025040914,2025-04-09 14:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.29,14.86,63.61,2.735,6.711,52.951,122.68,1,11.18,0,B
EVT_MCH_017_2025040915,2025-04-09 15:00:00,Site_B,L5,MCH_017,CNC,AUTO,69.68,16.44,57.33,2.453,5.685,48.74,112.98,0,2.98,0,A
EVT_MCH_017_2025040916,2025-04-09 16:00:00,Site_B,L5,MCH_017,CNC,MANUAL,41.81,13.6,38.64,1.973,4.971,36.641,29.51,1,4.35,0,B
EVT_MCH_017_2025040917,2025-04-09 17:00:00,Site_B,L5,MCH_017,CNC,AUTO,80.07,12.85,63.32,3.373,7.229,57.501,118.32,2,15.02,0,B
EVT_MCH_017_2025040918,2025-04-09 18:00:00,Site_B,L5,MCH_017,CNC,AUTO,54.6,16.78,44.45,2.162,6.641,41.634,69.03,0,4.13,0,A
EVT_MCH_017_2025040919,2025-04-09 19:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.53,13.33,59.03,2.888,6.173,57.361,119.31,1,8.27,0,B
EVT_MCH_017_2025040920,2025-04-09 20:00:00,Site_B,L5,MCH_017,CNC,AUTO,50.18,13.16,42.68,1.932,5.638,44.314,69.84,1,3.08,0,B
EVT_MCH_017_2025040921,2025-04-09 21:00:00,Site_B,L5,MCH_017,CNC,AUTO,75.47,16.43,62.6,,7.14,53.174,122.26,1,8.37,0,B
EVT_MCH_017_2025040922,2025-04-09 22:00:00,Site_B,L5,MCH_017,CNC,AUTO,77.18,14.89,59.05,3.238,5.877,56.53,131.89,0,12.77,0,A
EVT_MCH_017_2025040923,2025-04-09 23:00:00,Site_B,L5,MCH_017,CNC,AUTO,59.17,16.07,52.35,2.679,6.229,44.47,66.38,0,6.36,0,A
EVT_MCH_017_2025041000,2025-04-10 00:00:00,Site_B,L5,MCH_017,CNC,AUTO,80.03,14.54,57.72,2.694,6.42,53.052,106.28,1,8.75,0,B
EVT_MCH_017_2025041001,2025-04-10 01:00:00,Site_B,L5,MCH_017,CNC,AUTO,65.08,20.96,54.47,1.998,6.147,46.287,83.91,1,1.76,0,B
EVT_MCH_017_2025041002,2025-04-10 02:00:00,Site_B,L5,MCH_017,CNC,AUTO,79.51,21.58,66.3,3.158,6.913,57.467,111.37,2,20.48,1,B
EVT_MCH_017_2025041003,2025-04-10 03:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,31.51,23.58,44.14,2.17,5.657,35.291,15.74,1,11.37,0,B
EVT_MCH_017_2025041004,2025-04-10 04:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.74,23.52,63.38,2.853,6.686,47.988,115.47,1,6.73,0,B
EVT_MCH_017_2025041005,2025-04-10 05:00:00,Site_B,L5,MCH_017,CNC,AUTO,76.56,24.85,60.66,3.324,6.983,53.867,115.69,0,12.85,0,A
EVT_MCH_017_2025041006,2025-04-10 06:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,30.0,28.62,41.83,2.21,5.081,,26.73,2,4.15,0,B
EVT_MCH_017_2025041007,2025-04-10 07:00:00,Site_B,L5,MCH_017,CNC,AUTO,76.26,25.73,67.1,2.972,6.295,53.776,127.16,2,10.49,0,B
EVT_MCH_017_2025041008,2025-04-10 08:00:00,Site_B,L5,MCH_017,CNC,AUTO,82.82,21.9,69.0,3.429,6.413,58.842,127.86,1,19.54,1,B
EVT_MCH_017_2025041009,2025-04-10 09:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,33.68,22.14,38.71,2.041,5.612,34.8,33.38,1,4.07,0,B
EVT_MCH_017_2025041010,2025-04-10 10:00:00,Site_B,L5,MCH_017,CNC,AUTO,67.04,22.31,59.72,2.314,6.868,52.277,91.04,2,8.52,0,B
EVT_MCH_017_2025041011,2025-04-10 11:00:00,Site_B,L5,MCH_017,CNC,AUTO,73.24,19.22,60.42,2.596,6.632,54.593,98.96,0,5.35,0,A
EVT_MCH_017_2025041012,2025-04-10 12:00:00,Site_B,L5,MCH_017,CNC,AUTO,64.9,19.42,53.38,2.47,6.167,52.215,99.89,2,5.41,0,B
EVT_MCH_017_2025041013,2025-04-10 13:00:00,Site_B,L5,MCH_017,CNC,MANUAL,46.57,18.07,41.07,2.159,6.328,40.102,43.8,1,2.23,0,error
EVT_MCH_017_2025041014,2025-04-10 14:00:00,Site_B,L5,MCH_017,CNC,MANUAL,47.92,15.42,40.57,2.054,6.913,37.122,34.77,0,15.67,0,A
EVT_MCH_017_2025041015,2025-04-10 15:00:00,Site_B,L5,MCH_017,CNC,MANUAL,58.6,13.35,43.28,2.713,6.476,44.911,57.67,0,5.7,0,A
EVT_MCH_017_2025041016,2025-04-10 16:00:00,Site_B,L5,MCH_017,CNC,AUTO,73.11,15.25,57.56,2.672,6.277,54.412,66.79,0,5.63,0,A
EVT_MCH_017_2025041017,2025-04-10 17:00:00,Site_B,L5,MCH_017,CNC,AUTO,65.01,13.02,49.89,3.094,5.807,46.693,113.63,0,12.07,0,A
EVT_MCH_017_2025041018,2025-04-10 18:00:00,Site_B,L5,MCH_017,CNC,AUTO,82.93,11.44,59.56,3.148,5.746,55.092,127.71,0,15.65,0,A
EVT_MCH_017_2025041019,2025-04-10 19:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.36,15.29,54.63,3.388,6.119,51.169,121.53,0,14.66,0,A
EVT_MCH_017_2025041020,2025-04-10 20:00:00,Site_B,L5,MCH_017,CNC,AUTO,73.51,10.67,49.23,,6.419,53.553,117.87,1,24.8,1,B
EVT_MCH_017_2025041021,2025-04-10 21:00:00,Site_B,L5,MCH_017,CNC,AUTO,88.97,16.69,66.32,3.372,6.39,59.321,120.98,2,14.21,0,B
EVT_MCH_017_2025041022,2025-04-10 22:00:00,Site_B,L5,MCH_017,CNC,AUTO,64.03,17.88,52.18,2.65,7.181,45.771,92.24,2,22.2,1,B
EVT_MCH_017_2025041023,2025-04-10 23:00:00,Site_B,L5,MCH_017,CNC,AUTO,70.03,20.08,60.46,3.02,5.674,52.335,110.69,0,11.28,0,A
EVT_MCH_017_2025041100,2025-04-11 00:00:00,Site_B,L5,MCH_017,CNC,AUTO,64.09,16.99,48.15,2.621,5.872,47.538,90.55,0,3.54,0,A
EVT_MCH_017_2025041101,2025-04-11 01:00:00,Site_B,L5,MCH_017,CNC,AUTO,81.67,21.54,70.03,3.138,6.56,53.929,75.22,3,16.87,0,C
EVT_MCH_017_2025041102,2025-04-11 02:00:00,Site_B,L5,MCH_017,CNC,AUTO,94.41,20.31,72.39,3.691,6.267,63.064,152.63,2,23.65,1,B
EVT_MCH_017_2025041103,2025-04-11 03:00:00,Site_B,L5,MCH_017,CNC,AUTO,59.32,20.32,56.79,2.573,6.8,46.966,100.81,4,6.48,0,C
EVT_MCH_017_2025041104,2025-04-11 04:00:00,Site_B,L5,MCH_017,CNC,MANUAL,41.91,26.49,54.06,1.628,5.736,29.708,28.47,0,9.05,0,A
EVT_MCH_017_2025041105,2025-04-11 05:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,23.74,22.88,36.91,1.794,5.233,,20.74,0,7.61,0,A
EVT_MCH_017_2025041106,2025-04-11 06:00:00,Site_B,L5,MCH_017,CNC,AUTO,66.14,21.74,55.52,2.772,6.063,47.827,105.86,0,6.17,0,A
EVT_MCH_017_2025041107,2025-04-11 07:00:00,Site_B,L5,MCH_017,CNC,AUTO,85.81,26.08,68.16,2.988,5.983,61.37,123.72,1,11.22,0,B
EVT_MCH_017_2025041108,2025-04-11 08:00:00,Site_B,L5,MCH_017,CNC,AUTO,80.7,22.46,68.6,3.025,6.068,56.767,121.52,1,9.32,0,B
EVT_MCH_017_2025041109,2025-04-11 09:00:00,Site_B,L5,MCH_017,CNC,MANUAL,53.09,22.47,52.72,2.551,6.609,36.393,43.15,2,5.93,0,B
EVT_MCH_017_2025041110,2025-04-11 10:00:00,Site_B,L5,MCH_017,CNC,AUTO,77.44,21.25,71.69,3.116,6.048,50.723,127.93,0,11.83,0,A
EVT_MCH_017_2025041111,2025-04-11 11:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.51,21.84,72.16,3.212,6.433,56.288,119.07,0,9.91,0,A
EVT_MCH_017_2025041112,2025-04-11 12:00:00,Site_B,L5,MCH_017,CNC,AUTO,70.24,20.7,61.59,2.97,6.343,49.869,124.85,0,13.68,0,A
EVT_MCH_017_2025041113,2025-04-11 13:00:00,Site_B,L5,MCH_017,CNC,AUTO,69.81,16.89,50.39,2.814,5.292,47.479,113.86,1,8.86,0,B
EVT_MCH_017_2025041114,2025-04-11 14:00:00,Site_B,L5,MCH_017,CNC,AUTO,63.68,19.43,59.12,2.783,7.134,42.321,88.58,0,11.9,0,A
EVT_MCH_017_2025041115,2025-04-11 15:00:00,Site_B,L5,MCH_017,CNC,AUTO,61.51,16.13,55.76,2.845,6.586,50.026,70.45,1,8.32,0,B
EVT_MCH_017_2025041116,2025-04-11 16:00:00,Site_B,L5,MCH_017,CNC,AUTO,70.93,13.68,56.35,2.943,6.567,49.663,118.47,1,13.6,0,B
EVT_MCH_017_2025041117,2025-04-11 17:00:00,Site_B,L5,MCH_017,CNC,MANUAL,51.99,12.18,38.18,2.347,5.47,38.563,61.68,0,4.87,0,A
EVT_MCH_017_2025041118,2025-04-11 18:00:00,Site_B,L5,MCH_017,CNC,MANUAL,33.81,10.1,26.43,1.69,5.406,33.511,28.32,1,5.58,0,B
EVT_MCH_017_2025041119,2025-04-11 19:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,31.03,13.49,33.41,,5.11,27.828,21.56,2,4.31,0,B
EVT_MCH_017_2025041120,2025-04-11 20:00:00,Site_B,L5,MCH_017,CNC,AUTO,65.15,14.19,51.22,2.557,5.298,47.248,103.45,0,6.48,0,A
EVT_MCH_017_2025041121,2025-04-11 21:00:00,Site_B,L5,MCH_017,CNC,AUTO,63.37,14.94,49.95,2.676,6.739,42.023,95.85,0,5.96,0,A
EVT_MCH_017_2025041122,2025-04-11 22:00:00,Site_B,L5,MCH_017,CNC,AUTO,82.01,14.43,59.04,3.103,6.348,57.291,114.66,2,17.09,0,B
EVT_MCH_017_2025041123,2025-04-11 23:00:00,Site_B,L5,MCH_017,CNC,AUTO,78.2,15.87,61.84,2.798,7.908,52.766,104.22,0,8.98,0,A
EVT_MCH_017_2025041200,2025-04-12 00:00:00,Site_B,L5,MCH_017,CNC,AUTO,46.35,18.44,38.61,1.755,6.863,36.64,56.58,0,1.78,0,A
EVT_MCH_017_2025041201,2025-04-12 01:00:00,Site_B,L5,MCH_017,CNC,AUTO,39.27,22.94,48.48,1.876,5.562,38.865,59.46,0,24.2,1,A
EVT_MCH_017_2025041202,2025-04-12 02:00:00,Site_B,L5,MCH_017,CNC,AUTO,54.61,21.41,54.37,2.455,5.762,40.145,76.23,0,8.79,0,A
EVT_MCH_017_2025041203,2025-04-12 03:00:00,Site_B,L5,MCH_017,CNC,AUTO,50.11,23.44,48.75,2.385,5.274,36.925,68.8,1,7.32,0,B
EVT_MCH_017_2025041204,2025-04-12 04:00:00,Site_B,L5,MCH_017,CNC,AUTO,66.48,21.77,58.53,2.868,6.511,46.845,96.59,1,11.61,0,B
EVT_MCH_017_2025041205,2025-04-12 05:00:00,Site_B,L5,MCH_017,CNC,AUTO,63.76,26.06,65.19,2.355,6.238,53.527,95.55,0,5.05,0,A
EVT_MCH_017_2025041206,2025-04-12 06:00:00,Site_B,L5,MCH_017,CNC,MANUAL,39.33,24.53,46.74,,5.319,36.715,50.74,0,3.78,0,A
EVT_MCH_017_2025041207,2025-04-12 07:00:00,Site_B,L5,MCH_017,CNC,AUTO,69.59,25.82,63.21,2.966,6.191,53.872,122.03,1,10.19,0,B
EVT_MCH_017_2025041208,2025-04-12 08:00:00,Site_B,L5,MCH_017,CNC,AUTO,44.83,22.27,50.32,1.671,6.59,36.293,66.17,0,0.72,0,A
EVT_MCH_017_2025041209,2025-04-12 09:00:00,Site_B,L5,MCH_017,CNC,AUTO,54.33,24.52,52.25,2.191,6.614,39.29,81.06,1,2.04,0,B
EVT_MCH_017_2025041210,2025-04-12 10:00:00,Site_B,L5,MCH_017,CNC,AUTO,46.32,26.59,52.92,2.272,5.384,35.461,50.08,0,0.87,0,A
EVT_MCH_017_2025041211,2025-04-12 11:00:00,Site_B,L5,MCH_017,CNC,AUTO,64.79,21.73,61.97,2.712,5.737,41.341,76.06,1,8.27,0,B
EVT_MCH_017_2025041212,2025-04-12 12:00:00,Site_B,L5,MCH_017,CNC,MANUAL,61.0,18.54,47.06,,6.054,41.68,64.26,1,9.89,0,B
EVT_MCH_017_2025041213,2025-04-12 13:00:00,Site_B,L5,MCH_017,CNC,AUTO,53.86,17.36,49.09,2.13,6.706,43.261,,1,5.38,0,B
EVT_MCH_017_2025041214,2025-04-12 14:00:00,Site_B,L5,MCH_017,CNC,AUTO,67.09,18.62,54.42,,5.916,45.525,107.43,2,2.3,0,B
EVT_MCH_017_2025041215,2025-04-12 15:00:00,Site_B,L5,MCH_017,CNC,AUTO,68.07,17.62,50.26,2.83,6.874,48.634,106.57,1,10.39,0,B
EVT_MCH_017_2025041216,2025-04-12 16:00:00,Site_B,L5,MCH_017,CNC,AUTO,56.26,14.9,45.85,2.211,5.969,37.802,102.86,2,5.69,0,B
EVT_MCH_017_2025041217,2025-04-12 17:00:00,Site_B,L5,MCH_017,CNC,AUTO,70.11,11.65,47.0,2.603,5.282,48.276,105.39,1,15.0,0,B
EVT_MCH_017_2025041218,2025-04-12 18:00:00,Site_B,L5,MCH_017,CNC,AUTO,47.96,11.13,41.73,2.343,5.469,35.709,86.09,1,5.98,0,B
EVT_MCH_017_2025041219,2025-04-12 19:00:00,Site_B,L5,MCH_017,CNC,AUTO,48.95,14.3,43.01,2.152,6.771,37.885,67.48,1,1.98,0,B
EVT_MCH_017_2025041220,2025-04-12 20:00:00,Site_B,L5,MCH_017,CNC,AUTO,40.2,13.49,35.36,,5.392,30.49,55.02,2,7.96,0,B
EVT_MCH_017_2025041221,2025-04-12 21:00:00,Site_B,L5,MCH_017,CNC,AUTO,63.36,15.41,49.9,2.343,5.233,43.237,97.15,3,4.97,0,C
EVT_MCH_017_2025041222,2025-04-12 22:00:00,Site_B,L5,MCH_017,CNC,AUTO,59.32,19.23,50.59,2.368,6.732,42.536,97.4,1,4.31,0,B
EVT_MCH_017_2025041223,2025-04-12 23:00:00,Site_B,L5,MCH_017,CNC,AUTO,45.64,18.58,41.81,2.361,6.928,34.206,88.15,1,4.57,0,B
EVT_MCH_017_2025041300,2025-04-13 00:00:00,Site_B,L5,MCH_017,CNC,AUTO,71.92,19.98,60.75,2.916,4.954,54.489,118.58,1,7.19,0,B
EVT_MCH_017_2025041301,2025-04-13 01:00:00,Site_B,L5,MCH_017,CNC,MANUAL,41.8,17.85,40.52,1.482,6.427,34.25,,2,4.84,0,B
EVT_MCH_017_2025041302,2025-04-13 02:00:00,Site_B,L5,MCH_017,CNC,AUTO,41.94,22.66,47.96,2.19,6.02,35.676,57.22,1,9.37,0,B
EVT_MCH_017_2025041303,2025-04-13 03:00:00,Site_B,L5,MCH_017,CNC,CALIBRATION,29.13,23.14,35.81,1.874,5.898,28.277,42.83,0,0.4,0,A
EVT_MCH_017_2025041304,2025-04-13 04:00:00,Site_B,L5,MCH_017,CNC,MANUAL,41.4,24.11,47.13,1.542,5.797,38.594,50.8,1,1.36,0,B
